Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"24/11/19, 12:40",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:40",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:39",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '818' viewed the course with id '111'.,web,192.168.99.3
"24/11/19, 12:39",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '818' viewed the course with id '111'.,web,192.168.99.3
"24/11/19, 12:39",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '813' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:39",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission confirmation form viewed.,The user with id '813' viewed the submission confirmation form for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '813' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,Submission created.,The user with id '813' created a file submission and uploaded '1' file/s in the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,A file has been uploaded.,The user with id '813' has uploaded a file to the submission with id '6862' in the assignment activity with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '4941' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,A submission has been submitted.,The user with id '4941' has submitted the submission with id '6863' for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,System,Course activity completion updated,The user with id '4941' updated the completion state for the course module with id '10761' for the user with id '4941'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission confirmation form viewed.,The user with id '4941' viewed the submission confirmation form for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '4941' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,Submission created.,The user with id '4941' created a file submission and uploaded '1' file/s in the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:38",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,A file has been uploaded.,The user with id '4941' has uploaded a file to the submission with id '6863' in the assignment activity with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:37",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:37",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:37",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission form viewed.,The user with id '4941' viewed their submission for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:37",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '4941' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:37",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission form viewed.,The user with id '813' viewed their submission for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:37",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission form viewed.,The user with id '813' viewed their submission for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:37",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '813' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:37",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '813' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:37",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '4941' viewed the course with id '111'.,web,192.168.99.3
"24/11/19, 12:37",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '813' viewed the course with id '111'.,web,192.168.99.3
"24/11/19, 12:36",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '2078' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:36",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,A submission has been submitted.,The user with id '2078' has submitted the submission with id '6861' for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:36",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,System,Course activity completion updated,The user with id '2078' updated the completion state for the course module with id '10761' for the user with id '2078'.,web,192.168.99.3
"24/11/19, 12:36",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission confirmation form viewed.,The user with id '2078' viewed the submission confirmation form for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:36",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '2078' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:36",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,Submission created.,The user with id '2078' created a file submission and uploaded '1' file/s in the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:36",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,A file has been uploaded.,The user with id '2078' has uploaded a file to the submission with id '6861' in the assignment activity with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:34",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission form viewed.,The user with id '2078' viewed their submission for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:34",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '2078' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:34",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '2078' viewed the course with id '111'.,web,192.168.99.3
"24/11/19, 12:33",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:33",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:33",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:32",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Grading table viewed,The user with id '183' viewed the grading table for the assignment with course module id '10761'.,web,10.3.29.242
"24/11/19, 12:31",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '818' viewed the course with id '111'.,web,192.168.99.3
"24/11/19, 12:31",-,-,Course: Object Oriented Programming(Fall 2019 - F19 COMP 0328.1),System,Course viewed,The user with id '818' viewed the course with id '111'.,web,192.168.99.3
"24/11/19, 12:27",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '3083' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:27",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,A submission has been submitted.,The user with id '3083' has submitted the submission with id '6856' for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:27",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,System,Course activity completion updated,The user with id '3083' updated the completion state for the course module with id '10761' for the user with id '3083'.,web,192.168.99.3
"24/11/19, 12:27",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission confirmation form viewed.,The user with id '3083' viewed the submission confirmation form for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:27",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '3083' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:27",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,Submission updated.,The user with id '3083' updated a file submission and uploaded '1' file/s in the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:27",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,File submissions,A file has been uploaded.,The user with id '3083' has uploaded a file to the submission with id '6856' in the assignment activity with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:26",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,Submission form viewed.,The user with id '3083' viewed their submission for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:26",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,The status of the submission has been viewed.,The user with id '4370' has viewed the submission status page for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:26",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,Assignment,A submission has been submitted.,The user with id '4370' has submitted the submission with id '6858' for the assignment with course module id '10761'.,web,192.168.99.3
"24/11/19, 12:26",-,-,Assignment: Upload your Lab Exam Part_A_ Solutions HERE,System,Course activity completion updated,The user with id '4370' updated the completion state for the course module with id '10761' for the user with id '4370'.,web,192.168.99.3
